latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.89426,-97.28168,219.74814,-6.49977,-0.24604,-0.01889
32.89419,-97.2497,226.81064,-5.31227,0.69146,-0.0162
32.89411,-97.21772,220.21689,-3.74977,1.50396,-4e-05
32.89403,-97.18574,213.96689,-3.18727,1.87896,0.00264
32.89393,-97.15376,208.62314,-3.68727,2.12896,0.01072
32.89383,-97.12179,198.62314,-4.87477,1.69146,0.02416
32.89371,-97.08981,188.46689,-5.49977,1.06646,0.00801
32.89359,-97.05783,191.65439,-4.99977,0.50396,0.00264
32.89345,-97.02585,177.93564,-4.24977,0.12896,0.01875
32.89331,-96.99387,164.99814,-3.74977,-0.05854,0.01069
32.89316,-96.96189,158.34189,-3.56227,-0.24604,0.01606
32.893,-96.92991,146.18564,-4.81227,-0.55854,0.01337
32.92125,-97.63351,283.09189,2.06273,-0.24604,-0.01354
32.92128,-97.60152,259.18564,2.12523,0.19146,-0.01889
32.92131,-97.56953,239.52939,1.81273,0.75396,-0.0081
32.92133,-97.53754,225.77939,0.00023,1.00396,0.00801
32.92133,-97.50555,214.87314,-1.18727,0.62896,-0.00541
32.92133,-97.47356,248.27939,1.81273,0.44146,-0.00543
32.92132,-97.44156,259.77939,5.00023,2.37896,0.0188
32.92129,-97.40957,260.65439,1.43773,3.75396,0.02422
32.92126,-97.37758,244.52939,-4.37477,1.75396,0.02691
32.92122,-97.34559,244.12314,-6.37477,0.25396,0.00265
32.92117,-97.3136,242.46689,-6.43727,0.37896,0.00804
32.92111,-97.28161,237.46689,-5.99977,1.25396,0.01613
32.92105,-97.24962,227.81064,-4.87477,2.00396,0.01611
32.92097,-97.21763,219.87314,-3.93727,1.94146,0.0161
32.92088,-97.18564,212.62314,-3.93727,1.50396,0.02149
32.92078,-97.15364,201.21689,-4.81227,1.25396,0.02149
32.92068,-97.12165,200.15439,-5.68727,1.25396,-0.00274
32.92056,-97.08966,205.71689,-5.99977,1.37896,0.00803
32.92044,-97.05767,193.90439,-5.62477,1.19146,0.02416
32.92031,-97.02568,179.49814,-4.99977,0.62896,0.01339
32.92016,-96.99369,172.02939,-4.56227,0.00396,0.0107
32.92001,-96.9617,160.43564,-4.43727,-0.12104,0.02143
32.91985,-96.92971,146.12314,-5.31227,-0.18354,0.00264
32.9481,-97.63356,258.74814,2.31273,0.06646,-0.01889
32.94814,-97.60156,238.43564,2.81273,0.69146,-0.0081
32.94816,-97.56955,244.02939,2.25023,1.19146,0.0107
32.94818,-97.53755,235.77939,-0.18727,1.06646,0.01339
32.94819,-97.50555,216.74814,-1.43727,0.62896,-0.00541
32.94818,-97.47355,240.93564,2.75023,1.25396,0.00533
32.94817,-97.44154,271.02939,5.75023,3.62896,0.02423
32.94815,-97.40954,266.27939,0.12523,3.50396,0.04318
32.94812,-97.37754,249.84189,-6.31227,0.69146,0.03506
32.94808,-97.34554,246.90439,-7.06227,-0.62104,0.01345
32.94803,-97.31353,240.96689,-5.99977,-0.68354,0.02422
32.94797,-97.28153,236.02939,-5.49977,-0.12104,0.01613
32.9479,-97.24953,232.84189,-5.12477,0.06646,0.01344
32.94782,-97.21753,232.12314,-4.81227,-0.49604,0.01884
32.94774,-97.18553,221.12314,-4.74977,-1.12104,0.02962
32.94764,-97.15352,212.56064,-5.31227,-0.80854,0.02422
32.94753,-97.12152,205.06064,-5.74977,0.31646,0.01612
32.94742,-97.08952,198.90439,-5.93727,1.12896,0.01072
32.94729,-97.05752,189.40439,-6.31227,1.37896,0.02147
32.94716,-97.02552,175.68564,-6.12477,1.00396,0.01608
32.94702,-96.99352,168.81064,-5.06227,0.50396,0.01338
32.94686,-96.96151,153.84189,-4.49977,0.62896,0.01874
32.9467,-96.92951,147.18564,-5.37477,1.00396,-0.01078
32.97496,-97.6336,256.18564,2.87523,0.50396,-0.00543
32.97499,-97.60159,257.74814,3.18773,1.06646,0.01072
32.97502,-97.56958,261.37314,2.37523,1.25396,0.00534
32.97504,-97.53756,239.71689,-0.31227,1.06646,0.0134
32.97504,-97.50555,217.71689,-0.99977,0.81646,-0.00273
32.97504,-97.47354,237.81064,4.00023,2.37896,0.01071
32.97503,-97.44152,256.93564,5.81273,3.56646,0.04576
32.975,-97.40951,267.96689,-1.87477,1.06646,0.05944
32.97497,-97.3775,247.68564,-7.99977,-1.30854,0.06482
32.97493,-97.34548,230.09189,-7.43727,-1.99604,0.04039
32.97488,-97.31347,215.12314,-5.74977,-2.30854,0.01879
32.97482,-97.28146,218.52939,-5.37477,-2.37104,0.01072
32.97476,-97.24944,221.71689,-5.56227,-2.62104,0.00804
32.97468,-97.21743,223.31064,-5.43727,-3.12104,0.0323
32.97459,-97.18542,212.34189,-4.62477,-3.24604,0.03497
32.97449,-97.1534,199.71689,-4.31227,-2.24604,0.03495
32.97439,-97.12139,186.56064,-5.68727,-0.62104,0.03222
32.97427,-97.08938,177.74814,-6.68727,0.25396,0.01339
32.97415,-97.05736,174.34189,-6.12477,0.69146,0.01338
32.97402,-97.02535,166.65439,-5.74977,0.62896,0.01338
32.97387,-96.99334,161.43564,-4.81227,0.44146,0.00801
32.97372,-96.96133,153.27939,-4.06227,0.44146,0.01338
32.97356,-96.92931,151.90439,-5.12477,0.94146,-0.00542
33.00182,-97.63365,275.77939,3.25023,0.62896,-0.00274
33.00185,-97.60163,265.87314,3.18773,1.19146,-0.01352
33.00188,-97.5696,257.21689,2.18773,1.44146,-0.0135
33.00189,-97.53758,232.56064,-0.18727,1.50396,-4e-05
33.0019,-97.50555,221.99814,0.50023,1.75396,-0.00273
33.0019,-97.47353,250.87314,4.93773,3.06646,0.05104
33.00188,-97.4415,272.24814,3.18773,1.56646,0.05661
33.00186,-97.40948,269.96689,-4.87477,-1.74604,0.05673
33.00183,-97.37745,253.77939,-8.74977,-2.37104,0.05132
33.00179,-97.34543,235.62314,-7.56227,-2.12104,0.03501
33.00174,-97.3134,218.12314,-5.93727,-2.37104,0.02687
33.00168,-97.28138,203.87314,-5.62477,-2.80854,0.00264
33.00161,-97.24936,214.56064,-5.81227,-3.24604,0.01341
33.00153,-97.21733,201.65439,-5.24977,-3.49604,0.03224
33.00145,-97.18531,197.21689,-3.74977,-3.18354,0.01878
33.00135,-97.15328,185.65439,-2.74977,-2.18354,0.01071
33.00125,-97.12126,181.65439,-3.56227,-0.99604,-0.00542
33.00113,-97.08923,194.31064,-4.81227,-0.37104,-0.00811
33.00101,-97.05721,188.99814,-5.43727,-0.12104,0.02415
33.00087,-97.02519,174.59189,-5.68727,-0.18354,0.02144
33.00073,-96.99316,168.24814,-4.74977,-0.37104,0.01607
33.00058,-96.96114,152.84189,-3.87477,-0.55854,0.01338
33.00041,-96.92912,159.02939,-5.06227,-0.30854,-0.00811
33.02868,-97.6337,277.77939,3.56273,1.19146,-0.02163
33.02871,-97.60166,251.52939,3.31273,2.12896,-0.02964
33.02873,-97.56963,236.87314,2.43773,2.69146,-0.0269
33.02875,-97.53759,221.06064,0.56273,3.12896,-0.00809
33.02876,-97.50555,237.15439,1.43773,3.81646,0.01877
33.02875,-97.47352,270.15439,3.31273,2.56646,0.04577
33.02874,-97.44148,280.06064,-0.62477,-1.18354,0.04318
33.02872,-97.40945,257.27939,-6.24977,-2.93354,0.05393
33.02869,-97.37741,245.43564,-7.99977,-1.93354,0.03233
33.02865,-97.34538,230.12314,-7.31227,-0.99604,0.02689
33.0286,-97.31334,217.43564,-6.37477,-0.87104,0.01878
33.02854,-97.2813,204.87314,-5.99977,-1.24604,0.01877
33.02847,-97.24927,193.71689,-5.93727,-1.62104,0.01339
33.02839,-97.21723,189.40439,-5.12477,-1.80854,0.00264
33.02831,-97.1852,182.90439,-3.56227,-1.49604,-0.0081
33.02821,-97.15316,192.81064,-2.81227,-0.93354,-0.01885
33.0281,-97.12113,203.12314,-3.43727,-0.43354,-0.01349
33.02799,-97.08909,208.56064,-4.24977,-0.24604,0.00803
33.02786,-97.05706,191.74814,-4.87477,-0.24604,0.02684
33.02773,-97.02502,179.59189,-5.31227,-0.30854,0.02145
33.02759,-96.99299,165.59189,-4.74977,-0.43354,0.01875
33.02743,-96.96095,154.77939,-4.31227,-0.74604,0.00264
33.02727,-96.92892,163.18564,-5.62477,-0.87104,-0.02154
33.05553,-97.63374,274.77939,4.56273,3.06646,-0.03238
33.05557,-97.6017,254.74814,3.87523,4.00396,-0.04576
33.05559,-97.56965,230.12314,2.87523,4.06646,-0.01883
33.05561,-97.5376,224.12314,1.56273,4.19146,0.01337
33.05562,-97.50556,251.12314,0.68773,4.87896,0.02148
33.05561,-97.47351,288.56064,-0.49977,1.87896,0.01346
33.0556,-97.44146,274.56064,-3.18727,-1.99604,0.02157
33.05558,-97.40942,265.27939,-5.87477,-2.43354,0.01615
33.05555,-97.37737,251.18564,-6.74977,-1.30854,0.02423
33.05551,-97.34532,238.68564,-6.62477,-0.37104,0.02691
33.05546,-97.31327,224.68564,-6.31227,0.00396,0.04033
33.0554,-97.28123,202.37314,-6.37477,0.00396,0.02683
33.05533,-97.24918,200.77939,-6.62477,-0.37104,-0.00273
33.05525,-97.21713,201.12314,-5.99977,-0.68354,-0.00542
33.05516,-97.18509,200.43564,-4.37477,-0.68354,-0.01886
33.05507,-97.15304,213.77939,-3.49977,-0.43354,-0.01081
33.05496,-97.121,211.77939,-3.93727,-0.24604,0.01342
33.05485,-97.08895,201.12314,-4.56227,-0.18354,0.0161
33.05472,-97.0569,194.81064,-5.06227,-0.05854,0.0161
33.05459,-97.02486,182.81064,-5.68727,0.06646,0.02953
33.05445,-96.99281,165.24814,-5.43727,0.06646,0.0268
33.05429,-96.96076,155.09189,-4.99977,-0.12104,-0.00273
33.05413,-96.92872,168.65439,-6.12477,-0.24604,-0.02423
33.0824,-97.63379,252.02939,5.31273,4.87896,-0.05382
33.08243,-97.60173,235.43564,3.62523,4.37896,-0.02958
33.08245,-97.56967,229.52939,2.62523,3.25396,0.01069
33.08247,-97.53762,230.77939,2.18773,2.94146,0.02951
33.08248,-97.50556,256.65439,-0.12477,3.62896,0.02959
33.08247,-97.4735,294.06064,-3.43727,1.87896,-0.00816
33.08246,-97.44144,287.77939,-4.93727,-0.74604,0.01618
33.08244,-97.40938,274.90439,-5.56227,-1.49604,0.02426
33.08241,-97.37733,259.49814,-5.99977,-1.24604,0.03773
33.08237,-97.34527,240.09189,-6.06227,-0.87104,0.04578
33.08232,-97.31321,220.96689,-6.18727,-0.49604,0.04571
33.08226,-97.28115,205.71689,-6.87477,-0.49604,0.00533
33.08219,-97.24909,217.21689,-7.43727,-0.93354,-0.02428
33.08211,-97.21704,218.59189,-6.49977,-1.49604,-0.01082
33.08203,-97.18498,218.12314,-4.62477,-1.87104,-0.01082
33.08193,-97.15292,219.34189,-3.62477,-1.55854,0.01342
33.08182,-97.12086,207.90439,-3.93727,-1.05854,0.0215
33.08171,-97.08881,200.68564,-4.49977,-0.49604,0.0188
33.08158,-97.05675,189.31064,-4.99977,-0.24604,0.02417
33.08145,-97.02469,176.96689,-6.93727,-0.24604,0.03222
33.08131,-96.99263,168.87314,-8.93727,-0.62104,0.01877
33.08115,-96.96058,167.74814,-7.99977,-0.43354,-0.00811
33.08099,-96.92852,172.99814,-6.24977,-0.18354,-0.01617
33.10926,-97.63384,225.12314,4.06273,4.56646,-4e-05
33.10929,-97.60177,233.40439,1.81273,2.50396,0.02145
33.10932,-97.5697,243.77939,1.87523,0.94146,0.01341
33.10933,-97.53763,254.71689,2.75023,0.75396,0.02689
33.10934,-97.50556,280.43564,0.31273,1.75396,0.03777
33.10934,-97.47349,295.34189,-4.31227,1.81646,0.01348
33.10932,-97.44142,282.90439,-6.24977,0.56646,0.02158
33.1093,-97.40935,271.49814,-6.18727,-0.62104,0.03506
33.10927,-97.37728,249.59189,-5.99977,-1.37104,0.04848
33.10923,-97.34521,229.09189,-5.81227,-1.55854,0.04303
33.10918,-97.31314,211.12314,-6.12477,-1.43354,0.02416
33.10912,-97.28108,211.27939,-7.24977,-1.55854,-0.02964
33.10905,-97.24901,232.12314,-7.93727,-1.93354,-0.04048
33.10897,-97.21694,234.46689,-6.81227,-2.49604,-4e-05
33.10889,-97.18487,223.74814,-4.24977,-3.12104,0.01612
33.10879,-97.1528,208.62314,-2.43727,-2.80854,0.01879
33.10868,-97.12073,198.12314,-2.81227,-1.93354,0.02954
33.10857,-97.08866,180.40439,-4.12477,-1.30854,0.02145
33.10844,-97.05659,180.49814,-4.99977,-1.12104,0.00264
33.10831,-97.02453,178.49814,-6.49977,-1.37104,0.02415
33.10817,-96.99246,168.15439,-8.49977,-2.37104,0.02145
33.10801,-96.96039,167.81064,-7.93727,-1.74604,-0.0108
33.10785,-96.92832,173.74814,-6.06227,-0.99604,-0.00811
33.13612,-97.63388,241.77939,1.25023,3.00396,0.03759
33.13615,-97.6018,252.74814,-0.43727,0.69146,0.00265
33.13618,-97.56972,257.84189,1.31273,-0.68354,-4e-05
33.13619,-97.53764,282.62314,3.18773,-0.55854,0.01615
33.1362,-97.50556,294.18564,1.25023,0.94146,0.01888
33.1362,-97.47348,282.93564,-3.87477,1.75396,0.0324
33.13619,-97.4414,259.99814,-6.87477,1.12896,0.04313
33.13616,-97.40932,249.06064,-7.24977,-0.24604,0.00804
33.13613,-97.37724,247.24814,-6.68727,-1.18354,0.02421
33.13609,-97.34516,225.43564,-6.12477,-1.49604,0.02955
33.13604,-97.31308,221.52939,-6.49977,-1.62104,-4e-05
33.13598,-97.281,220.12314,-7.49977,-1.74604,-0.02427
33.13591,-97.24892,234.52939,-8.12477,-1.93354,-0.02429
33.13584,-97.21684,230.93564,-7.06227,-2.18354,0.02418
33.13575,-97.18476,212.65439,-3.81227,-2.55854,0.01071
33.13565,-97.15268,204.37314,-0.93727,-2.43354,0.00264
33.13555,-97.1206,187.90439,-1.56227,-2.05854,0.00533
33.13543,-97.08852,195.46689,-3.81227,-1.87104,-0.01081
33.13531,-97.05644,193.31064,-5.06227,-1.93354,0.02148
33.13517,-97.02436,174.24814,-5.56227,-2.30854,0.02413
33.13503,-96.99228,175.31064,-5.81227,-3.18354,-0.00541
33.13488,-96.9602,170.02939,-5.62477,-2.55854,-4e-05
33.13471,-96.92812,176.59189,-5.93727,-1.80854,-0.01619
33.16298,-97.63393,254.43564,-1.37477,1.94146,0.01073
33.16302,-97.60184,266.96689,-2.43727,0.31646,-0.01083
33.16304,-97.56975,274.52939,0.75023,-1.43354,-0.01354
33.16306,-97.53766,299.18564,3.75023,-0.99604,-0.00275
33.16306,-97.50556,283.77939,2.62523,1.31646,-0.00544
33.16306,-97.47347,268.68564,-2.93727,2.19146,0.02965
33.16305,-97.44138,268.09189,-7.56227,1.31646,0.01076
33.16303,-97.40929,264.40439,-8.31227,-0.05854,0.03505
33.163,-97.3772,241.43564,-7.24977,-0.80854,0.05114
33.16296,-97.34511,225.52939,-6.49977,-1.05854,-0.00274
33.16291,-97.31301,235.27939,-6.81227,-1.18354,-0.01082
33.16285,-97.28092,230.37314,-7.56227,-1.24604,-0.00543
33.16278,-97.24883,236.77939,-7.99977,-1.12104,0.01611
33.1627,-97.21674,216.52939,-6.87477,-0.93354,0.0322
33.16261,-97.18465,205.77939,-3.62477,-0.80854,-0.00273
33.16252,-97.15256,194.37314,-0.74977,-1.05854,-0.00541
33.16241,-97.12047,204.96689,-1.18727,-1.37104,-0.00542
33.16229,-97.08838,202.31064,-3.56227,-1.49604,0.01608
33.16217,-97.05628,188.65439,-6.18727,-1.74604,0.04563
33.16204,-97.02419,172.31064,-7.43727,-2.49604,-4e-05
33.16189,-96.9921,184.71689,-6.24977,-2.62104,-0.02423
33.16174,-96.96001,174.59189,-5.06227,-2.49604,0.00264
33.16158,-96.92792,177.93564,-5.12477,-2.30854,-0.00542
33.18985,-97.63398,267.06064,-3.12477,1.31646,0.00265
33.18988,-97.60187,281.34189,-4.24977,0.31646,-0.02976
33.18991,-97.56977,303.12314,-0.18727,-1.74604,-0.04062
33.18992,-97.53767,304.59189,4.81273,-1.05854,-0.02438
33.18993,-97.50557,292.31064,4.18773,1.81646,0.01076
33.18993,-97.47346,291.74814,-2.62477,2.37896,0.05138
33.18991,-97.44136,277.49814,-8.43727,1.06646,0.05945
33.18989,-97.40926,257.81064,-8.99977,-0.12104,0.07014
33.18986,-97.37715,234.40439,-7.74977,-0.80854,0.01342
33.18982,-97.34505,246.46689,-6.93727,-1.12104,-0.02702
33.18977,-97.31295,246.59189,-6.87477,-1.12104,0.01613
33.18971,-97.28085,234.52939,-7.37477,-0.99604,0.03495
33.18964,-97.24874,221.40439,-7.56227,-0.74604,0.04028
33.18957,-97.21664,206.15439,-6.43727,-0.43354,0.02143
33.18948,-97.18454,200.21689,-3.87477,-0.30854,-0.01077
33.18938,-97.15244,213.52939,-1.74977,-0.74604,-0.01079
33.18927,-97.12033,212.71689,-1.93727,-1.24604,0.0134
33.18916,-97.08823,196.46689,-3.56227,-1.30854,0.02951
33.18903,-97.05613,181.74814,-5.68727,-1.43354,0.03484
33.1889,-97.02403,174.31064,-7.31227,-2.24604,-0.0242
33.18876,-96.99193,194.46689,-6.93727,-1.99604,-0.01887
33.1886,-96.95982,179.12314,-5.49977,-2.12104,0.02144
33.18844,-96.92772,173.84189,-4.62477,-2.68354,-0.0081
33.21671,-97.63402,280.74814,-4.37477,0.50396,-0.02975
33.21675,-97.60191,310.84189,-5.49977,-0.24604,-0.05152
33.21677,-97.5698,326.09189,-0.68727,-1.37104,-0.04612
33.21679,-97.53768,307.09189,6.00023,-0.55854,-0.04869
33.2168,-97.50557,298.99814,5.06273,2.00396,0.00266
33.21679,-97.47345,291.65439,-3.37477,1.81646,0.04871
33.21678,-97.44134,269.59189,-9.49977,0.31646,0.07296
33.21676,-97.40923,251.37314,-9.68727,-0.43354,0.06202
33.21673,-97.37711,235.52939,-8.31227,-1.12104,-0.01891
33.21669,-97.345,258.12314,-7.24977,-1.37104,-0.03245
33.21664,-97.31288,251.43564,-6.93727,-1.43354,0.03503
33.21658,-97.28077,232.43564,-7.18727,-1.37104,0.04573
33.21651,-97.24866,218.27939,-7.37477,-1.24604,0.02954
33.21643,-97.21654,211.21689,-6.56227,-1.43354,-0.00542
33.21634,-97.18443,217.65439,-4.43727,-1.87104,-0.02423
33.21625,-97.15232,219.52939,-2.37477,-2.18354,0.00264
33.21614,-97.1202,207.18564,-2.18727,-2.37104,0.01877
33.21603,-97.08809,195.02939,-3.68727,-2.30854,0.02682
33.2159,-97.05597,178.62314,-5.56227,-1.99604,0.02143
33.21577,-97.02386,180.31064,-7.12477,-2.30854,-0.02421
33.21562,-96.99175,191.81064,-7.37477,-2.30854,-4e-05
33.21547,-96.95964,179.31064,-6.43727,-2.37104,0.00801
33.21531,-96.92752,182.81064,-5.18727,-3.12104,-0.01348
